combination_name,combination_code,seismic_velocity_mps,seismic_velocity_kmps,best_x_m,best_y_m,best_z_m,best_rms_s,best_source_lag_s,stations_used
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I1S2I2S1I1S1I2S1I1,2500.0,2.5,1827848.0,5661776.0,1864.244263,0.22273103471221453,-0.2774952648396187,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S2I1S1I2S2I1,3000.0,3.0,1827848.0,5661872.0,1910.128296,0.22495263496675297,-1.0073204041752621,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S1I1S2I2S2I1,3300.0,3.3,1828040.0,5661776.0,1817.950928,0.2253389752259251,-1.178227897868889,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S2I2S1I2S2I1,3000.0,3.0,1827944.0,5661680.0,1773.920288,0.22854231729519361,-0.7057064131317917,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S1I2S2I2S2I2S2I1,3000.0,3.0,1828232.0,5661680.0,1707.919678,0.2295819246265736,-0.7160659527553763,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I1S2I2S2I1S1I2S2I1,3300.0,3.3,1827752.0,5661872.0,1964.508057,0.23351610228086425,-1.0592515311917208,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S1I1S1I1S2I2S1I2S2I2,3000.0,3.0,1828232.0,5662256.0,1871.278687,0.2341022513639069,0.4556358530253256,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I1S1I1S2I1S1I2S2I2,3000.0,3.0,1828136.0,5662448.0,1978.485596,0.23452331578951538,-0.005931122942828182,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I2S2I2S1I2S1I2S2I1,3300.0,3.3,1827848.0,5661488.0,1754.805298,0.23512105532117542,-0.3900619954540975,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I1S1I2S2I2S2I1,3000.0,3.0,1828328.0,5661584.0,1637.31189,0.23518922975226791,-0.4105161677337142,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I1S2I2S1I2S1I1,3000.0,3.0,1828136.0,5661872.0,1836.069458,0.23530479494413228,-0.17078774662846427,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I1S2I2S2I2S1I2S1I1,3000.0,3.0,1827848.0,5661776.0,1864.244263,0.23630093158545945,-0.45604460003174074,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I1S2I1S2I2S1I2S1I1,3300.0,3.3,1828040.0,5661872.0,1862.954834,0.23796579748194369,-0.2014458982092167,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S1I1S1I2S2I1,3300.0,3.3,1827848.0,5661776.0,1864.244263,0.23858481722006872,-0.9731125166081215,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I1S1I2S2I2S1I1,3000.0,3.0,1828328.0,5661776.0,1708.478394,0.2411553832407004,-0.23622103061432026,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S2I1S1I2S2I1,3300.0,3.3,1827848.0,5661872.0,1910.128296,0.24374054074284024,-1.130060729199893,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I1S2I1S2I2S1I2S1I1,3000.0,3.0,1828040.0,5661872.0,1862.954834,0.2445927239846277,-0.07949087507080979,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S1I2S2I2S1I2S2I1,2500.0,2.5,1828040.0,5661680.0,1747.83252,0.24556664992738514,-0.2252766452455898,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I1S2I2S2I2S1I2S1I1,3300.0,3.3,1827848.0,5661776.0,1864.244263,0.24635733935992726,-0.5785541813122885,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I2S1I1S1I2S1I1,3000.0,3.0,1827848.0,5661872.0,1910.128296,0.2467223007746962,-0.688919301487461,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S1I1S1I1S1I1S1I2S2I2,3300.0,3.3,1828136.0,5662352.0,1970.850952,0.24900756044453945,0.16248995035367564,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I1S1I2S1I2S1I1,3300.0,3.3,1828232.0,5661776.0,1756.203979,0.25105325617111335,-0.11052109879968519,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I1S2I2S2I1S1I2S2I1,3000.0,3.0,1827752.0,5661872.0,1964.508057,0.25298016000534534,-0.9359387677064781,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I1S2I1S2I1S1I2S2I2,2500.0,2.5,1828040.0,5662448.0,2043.867798,0.2531258895877152,0.038034423990690416,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S2I1S1I2S1I2S1I1S2I1,3300.0,3.3,1828328.0,5661584.0,1637.31189,0.2532434692226517,-0.7518102311192314,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I1S2I2S2I2S1I2S1I1,2500.0,2.5,1827848.0,5661776.0,1864.244263,0.2537040355205301,-0.18652352121453433,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I1S2I2S1I2S1I1,3300.0,3.3,1828136.0,5661968.0,1868.978394,0.2537919735262843,-0.31207523121325753,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I1S2I1S1I1S1I2S2I2,3300.0,3.3,1828136.0,5662352.0,1970.850952,0.25482374997884677,-0.1410966413170737,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S2I1S1I1S2I1S1I2S1I2,3300.0,3.3,1828136.0,5662640.0,1972.641724,0.26058468241645305,-0.01939403663756245,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I1S2I1S1I1S1I2S2I2,3000.0,3.0,1828136.0,5662352.0,1970.850952,0.26144069420685034,-0.0179470014503341,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I1S2I2S2I2S1I1,3300.0,3.3,1828328.0,5661872.0,1752.691528,0.2616766665573797,-0.5075969312970985,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S2I2S2I2S2I1,3300.0,3.3,1828136.0,5661680.0,1731.645752,0.2646157628105619,-1.0430761590385997,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S1I1S2I2S2I1,3000.0,3.0,1828040.0,5661680.0,1747.83252,0.26497206662427064,-1.0384978954585793,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S2I2S1I2S2I1,3300.0,3.3,1827944.0,5661680.0,1773.920288,0.2654164221471988,-0.8276018337343543,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I1S1I2S2I2S1I2S2I1,3000.0,3.0,1827944.0,5661680.0,1773.920288,0.26557486778763206,-0.40211982146104236,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I1S1I2S2I1S1I2S1I1,3300.0,3.3,1827848.0,5662064.0,2029.3927,0.26618812354459287,-0.7129188358507117,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S1I1S1I1S1I2S1I2S2I2,2500.0,2.5,1828232.0,5662064.0,1861.719849,0.2679319225722857,0.904378269807275,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I1S1I2S2I2S1I2S2I1,3300.0,3.3,1827944.0,5661680.0,1773.920288,0.2697134402932051,-0.5240152420636048,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I1S1I2S1I1S2I1,3300.0,3.3,1828424.0,5661584.0,1603.305054,0.26989621021531435,-0.5891061842313423,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S1I2S1I2S1I2S2I1,3000.0,3.0,1828136.0,5661584.0,1680.270508,0.27085222106337564,-0.32440742904123565,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S2I1S2I2S2I1,3300.0,3.3,1827944.0,5661872.0,1879.445679,0.2717490953385469,-1.364235659766512,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S1I2S1I2S1I2S1I1,3000.0,3.0,1828136.0,5661776.0,1782.875366,0.2717912818499043,-0.16100470370351996,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S2I1S1I1S1I1S1I2S1I2,3300.0,3.3,1828232.0,5662544.0,1937.370361,0.27268717587657193,0.18714760488214227,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S1I2S1I2S2I2S2I1,2500.0,2.5,1828328.0,5661488.0,1598.106201,0.2743452953218718,-0.295030637225668,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S1I2S1I1S2I2S2I1,3300.0,3.3,1828136.0,5661776.0,1782.875366,0.27478580613986053,-0.9646830089037006,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I1S2I1S1I1S1I2S2I2,2500.0,2.5,1828136.0,5662256.0,1932.221924,0.27600718122511425,0.2921636798874401,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I2S1I1S1I2S1I1,3300.0,3.3,1827848.0,5661968.0,1976.512817,0.27611994968803116,-0.8451270851754312,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S1I2S1I2S2I1,2500.0,2.5,1827944.0,5661488.0,1710.052002,0.2764691548568163,-0.29669305951819497,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I2S1I2S1I2S1I2S1I1,3300.0,3.3,1827944.0,5661680.0,1773.920288,0.2783312541394267,0.006305816162270083,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I2S2I2S2I2S1I2S2I1,3300.0,3.3,1827752.0,5661584.0,1850.710449,0.27925547171290205,-0.5760910389145104,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I2S2I2S1I2S1I2S2I1,3000.0,3.0,1827848.0,5661488.0,1754.805298,0.2811982730517246,-0.2678008095246051,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S1I2S2I2S2I2S1I1,3300.0,3.3,1828232.0,5661872.0,1779.748779,0.2818592767159177,-0.6768282218867713,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I1S2I2S2I1S1I2S2I1,2500.0,2.5,1827752.0,5661776.0,1918.936157,0.2841146986645783,-0.6432726251131777,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S2I1S1I1S2I1S1I2S1I2,3000.0,3.0,1828136.0,5662640.0,1972.641724,0.28653936866461416,0.10494618771885947,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I1S1I2S2I2S1I2S2I1,2500.0,2.5,1827944.0,5661584.0,1737.253296,0.2874902689064706,-0.12845662450561052,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S1I1S1I1S1I1S1I2S2I2,3000.0,3.0,1828136.0,5662352.0,1970.850952,0.2876468892305586,0.28563959022041524,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I2S2I2S1I2S1I1,2500.0,2.5,1827944.0,5661776.0,1826.723999,0.288685900931454,-0.2700995238744808,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I1S1I2S2I1S1I2S1I1,3000.0,3.0,1827848.0,5662064.0,2029.3927,0.2900584021838033,-0.5894083943735877,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S2I1S1I1S1I1S1I2S1I2,3000.0,3.0,1828232.0,5662544.0,1937.370361,0.29058349250550114,0.3106986159981259,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S1I2S1I1S2I2S1I1,3300.0,3.3,1828136.0,5661968.0,1868.978394,0.29095722819777725,-0.8218809102613628,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I1S2I1S2I2S1I2S1I1,2500.0,2.5,1828040.0,5661872.0,1862.954834,0.2909731456482741,0.1888101758336857,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S1I1S2I1S1I1S1I2S2I2,3300.0,3.3,1828040.0,5662256.0,2015.394897,0.29138036248783006,-0.03215391286088511,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S2I1S1I2S1I2S1I1S2I1,3000.0,3.0,1828328.0,5661584.0,1637.31189,0.29154551158827,-0.631096847393796,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S2I2S2I2S2I1,3000.0,3.0,1828040.0,5661680.0,1747.83252,0.29214026798169057,-0.947526151833495,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I1S1I1S2I1S1I2S2I2,2500.0,2.5,1828136.0,5662448.0,1978.485596,0.292679225093932,0.2658367177545383,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I2S1I2S1I2S1I2S2I1,3300.0,3.3,1827944.0,5661488.0,1710.052002,0.2927969462522704,-0.17108790720458183,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S2I1S1I2S2I2S1I1S2I1,3300.0,3.3,1828232.0,5661680.0,1707.919678,0.2928281189555234,-0.9117052390746199,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S1I2S2I2S1I2S2I1,3000.0,3.0,1828040.0,5661680.0,1747.83252,0.29414779723924933,-0.49266743370806376,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I1S2I2S2I2S1I1,3000.0,3.0,1828328.0,5661872.0,1752.691528,0.2953221919075394,-0.3866374590331848,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I1S1I1S1I2S1I1,2500.0,2.5,1828136.0,5661968.0,1868.978394,0.2969074377457314,-0.013187782753969656,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I1S1I1S1I2S1I1,3000.0,3.0,1828136.0,5661968.0,1868.978394,0.2998296852918876,-0.2812159773119756,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S1I2S1I2S1I2S1I1,3300.0,3.3,1828136.0,5661776.0,1782.875366,0.30112315314531785,-0.2823949317155563,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I1S1I1S1I2S2I2S1I1,3300.0,3.3,1828424.0,5661776.0,1675.246094,0.3034149391647004,-0.15538797069429985,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I1S1I2S1I1S2I1,3000.0,3.0,1828424.0,5661584.0,1603.305054,0.30420735440397084,-0.46858181953293343,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S1I2S1I1S2I2S2I1,3000.0,3.0,1828136.0,5661776.0,1782.875366,0.30661368800688793,-0.8432927808916644,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I1S2I2S2I1S2I2S2I1,3000.0,3.0,1827944.0,5661872.0,1879.445679,0.30969540240960647,-1.2419315876179124,5
